id,subject_id,subject
31331,54,Lain-lain
31332,54,Lain-lain
31333,54,Lain-lain
31334,54,Lain-lain
31335,54,Lain-lain
31336,54,Lain-lain
31337,54,Lain-lain
31338,54,Lain-lain
31339,54,Lain-lain
31340,54,Lain-lain
31341,54,Lain-lain
31342,4,Kementerian Keuangan
31343,54,Lain-lain
31344,54,Lain-lain
31345,54,Lain-lain
31346,54,Lain-lain
31347,54,Lain-lain
31348,54,Lain-lain
31349,54,Lain-lain
31350,54,Lain-lain
31351,54,Lain-lain
31352,54,Lain-lain
31353,54,Lain-lain
31354,54,Lain-lain
31355,54,Lain-lain
31356,54,Lain-lain
31357,54,Lain-lain
31358,54,Lain-lain
31359,54,Lain-lain
31360,54,Lain-lain
31361,54,Lain-lain
31362,54,Lain-lain
31363,54,Lain-lain
31364,54,Lain-lain
31365,54,Lain-lain
31366,54,Lain-lain
31367,54,Lain-lain
31368,54,Lain-lain
31369,54,Lain-lain
31370,54,Lain-lain
31371,54,Lain-lain
31372,54,Lain-lain
31373,54,Lain-lain
31374,54,Lain-lain
31375,2,Penerimaan Negara Bukan Pajak
31376,54,Lain-lain
31377,54,Lain-lain
31378,54,Lain-lain
31379,54,Lain-lain
31380,54,Lain-lain
31381,54,Lain-lain
31382,54,Lain-lain
31383,54,Lain-lain
31384,54,Lain-lain
31385,54,Lain-lain
31386,54,Lain-lain
31387,54,Lain-lain
31388,54,Lain-lain
31389,54,Lain-lain
31390,54,Lain-lain
31391,54,Lain-lain
31392,54,Lain-lain
31393,54,Lain-lain
31394,54,Lain-lain
31395,54,Lain-lain
31396,54,Lain-lain
31397,54,Lain-lain
31398,54,Lain-lain
31399,54,Lain-lain
31400,54,Lain-lain
31401,54,Lain-lain
31402,54,Lain-lain
31403,54,Lain-lain
31404,54,Lain-lain
31405,54,Lain-lain
31406,54,Lain-lain
31407,54,Lain-lain
31408,54,Lain-lain
31409,54,Lain-lain
31410,54,Lain-lain
31411,54,Lain-lain
31412,54,Lain-lain
31413,54,Lain-lain
31414,54,Lain-lain
31415,54,Lain-lain
31416,54,Lain-lain
31417,54,Lain-lain
31418,54,Lain-lain
31419,54,Lain-lain
31420,54,Lain-lain
31421,54,Lain-lain
31422,54,Lain-lain
31423,54,Lain-lain
31424,54,Lain-lain
31425,54,Lain-lain
31426,54,Lain-lain
31427,54,Lain-lain
31428,54,Lain-lain
31429,54,Lain-lain
31430,54,Lain-lain
31431,54,Lain-lain
31432,54,Lain-lain
31433,54,Lain-lain
31434,54,Lain-lain
31435,54,Lain-lain
31436,54,Lain-lain
31437,54,Lain-lain
31438,54,Lain-lain
31439,54,Lain-lain
31440,54,Lain-lain
31441,54,Lain-lain
31442,54,Lain-lain
31443,54,Lain-lain
31444,54,Lain-lain
31445,54,Lain-lain
31446,54,Lain-lain
31447,54,Lain-lain
31448,54,Lain-lain
31449,54,Lain-lain
31450,54,Lain-lain
31451,54,Lain-lain
31452,54,Lain-lain
31453,54,Lain-lain
31454,54,Lain-lain
31455,54,Lain-lain
31456,54,Lain-lain
31457,54,Lain-lain
31458,54,Lain-lain
31459,54,Lain-lain
31460,54,Lain-lain
31461,54,Lain-lain
31462,54,Lain-lain
31463,54,Lain-lain
31464,54,Lain-lain
31465,54,Lain-lain
31466,54,Lain-lain
31467,54,Lain-lain
31468,54,Lain-lain
31469,54,Lain-lain
31470,54,Lain-lain
31471,54,Lain-lain
31472,54,Lain-lain
31473,54,Lain-lain
31474,54,Lain-lain
31475,54,Lain-lain
31476,54,Lain-lain
31477,54,Lain-lain
31478,54,Lain-lain
31479,54,Lain-lain
31480,54,Lain-lain
31481,54,Lain-lain
31482,54,Lain-lain
31483,54,Lain-lain
31484,4,Kementerian Keuangan
31485,54,Lain-lain
31486,54,Lain-lain
31487,54,Lain-lain
31488,54,Lain-lain
31489,54,Lain-lain
31490,54,Lain-lain
31491,54,Lain-lain
31492,54,Lain-lain
31493,54,Lain-lain
31494,54,Lain-lain
31495,54,Lain-lain
31496,54,Lain-lain
31497,54,Lain-lain
31498,54,Lain-lain
31499,54,Lain-lain
31500,54,Lain-lain
31501,54,Lain-lain
31502,54,Lain-lain
31503,54,Lain-lain
31504,54,Lain-lain
31505,54,Lain-lain
31506,54,Lain-lain
31507,54,Lain-lain
31508,54,Lain-lain
31509,54,Lain-lain
31510,54,Lain-lain
31511,54,Lain-lain
31512,54,Lain-lain
31513,54,Lain-lain
31514,54,Lain-lain
31515,54,Lain-lain
31516,54,Lain-lain
31517,54,Lain-lain
31518,54,Lain-lain
31519,54,Lain-lain
31520,54,Lain-lain
31521,54,Lain-lain
31522,54,Lain-lain
31523,54,Lain-lain
31524,54,Lain-lain
31525,54,Lain-lain
31526,54,Lain-lain
31527,54,Lain-lain
31528,54,Lain-lain
31529,54,Lain-lain
31530,54,Lain-lain
31531,54,Lain-lain
31532,54,Lain-lain
31533,54,Lain-lain
31534,54,Lain-lain
31535,54,Lain-lain
31536,54,Lain-lain
31537,54,Lain-lain
31538,54,Lain-lain
31539,54,Lain-lain
31540,54,Lain-lain
31541,54,Lain-lain
31542,54,Lain-lain
31543,54,Lain-lain
31544,54,Lain-lain
31545,54,Lain-lain
31546,54,Lain-lain
31547,54,Lain-lain
31548,54,Lain-lain
31549,54,Lain-lain
31550,2,Penerimaan Negara Bukan Pajak
31551,54,Lain-lain
31552,54,Lain-lain
31553,54,Lain-lain
31554,54,Lain-lain
31555,54,Lain-lain
31556,54,Lain-lain
31557,54,Lain-lain
31558,54,Lain-lain
31559,54,Lain-lain
31560,54,Lain-lain
31561,54,Lain-lain
31562,54,Lain-lain
31563,54,Lain-lain
31564,54,Lain-lain
31565,54,Lain-lain
31566,54,Lain-lain
31567,54,Lain-lain
31568,54,Lain-lain
31569,54,Lain-lain
31570,54,Lain-lain
31571,54,Lain-lain
31572,4,Kementerian Keuangan
31573,54,Lain-lain
31574,54,Lain-lain
31575,54,Lain-lain
31576,54,Lain-lain
31577,54,Lain-lain
31578,54,Lain-lain
31579,54,Lain-lain
31580,54,Lain-lain
31581,54,Lain-lain
31582,54,Lain-lain
31583,54,Lain-lain
31584,54,Lain-lain
31585,54,Lain-lain
31586,54,Lain-lain
31587,54,Lain-lain
31588,54,Lain-lain
31589,54,Lain-lain
31590,54,Lain-lain
31591,54,Lain-lain
31592,54,Lain-lain
31593,54,Lain-lain
31594,17,Jabatan Fungsional
31595,54,Lain-lain
31596,54,Lain-lain
31597,54,Lain-lain
31598,54,Lain-lain
31599,54,Lain-lain
31600,54,Lain-lain
31601,54,Lain-lain
31602,54,Lain-lain
31603,54,Lain-lain
31604,54,Lain-lain
31605,54,Lain-lain
31606,54,Lain-lain
31607,54,Lain-lain
31608,54,Lain-lain
31609,54,Lain-lain
31610,4,Kementerian Keuangan
31611,54,Lain-lain
31612,7,Pajak Pertambahan Nilai
31613,54,Lain-lain
31614,54,Lain-lain
31615,54,Lain-lain
31616,54,Lain-lain
31617,54,Lain-lain
31618,54,Lain-lain
31619,54,Lain-lain
31620,54,Lain-lain
31621,54,Lain-lain
31622,54,Lain-lain
31623,54,Lain-lain
31624,54,Lain-lain
31625,54,Lain-lain
31626,54,Lain-lain
31627,54,Lain-lain
31628,17,Jabatan Fungsional
31629,54,Lain-lain
31630,54,Lain-lain
31631,54,Lain-lain
31632,54,Lain-lain
31633,54,Lain-lain
31634,54,Lain-lain
31635,54,Lain-lain
31636,54,Lain-lain
31637,54,Lain-lain
31638,54,Lain-lain
31639,54,Lain-lain
31640,54,Lain-lain
31641,54,Lain-lain
31642,54,Lain-lain
31643,54,Lain-lain
31644,54,Lain-lain
31645,54,Lain-lain
31646,54,Lain-lain
31647,54,Lain-lain
31648,54,Lain-lain
31649,13,Organisasi Dan Tatakerja
31650,54,Lain-lain
31651,17,Jabatan Fungsional
31652,54,Lain-lain
31653,54,Lain-lain
31654,54,Lain-lain
31655,54,Lain-lain
31656,13,Organisasi Dan Tatakerja
31657,54,Lain-lain
31658,54,Lain-lain
31659,54,Lain-lain
31660,54,Lain-lain
31661,54,Lain-lain
31662,54,Lain-lain
31663,54,Lain-lain
31664,54,Lain-lain
31665,54,Lain-lain
31666,54,Lain-lain
31667,54,Lain-lain
31668,54,Lain-lain
31669,54,Lain-lain
31670,54,Lain-lain
31671,54,Lain-lain
31672,54,Lain-lain
31673,54,Lain-lain
31674,54,Lain-lain
31675,54,Lain-lain
31676,54,Lain-lain
31677,54,Lain-lain
31678,54,Lain-lain
31679,54,Lain-lain
31680,54,Lain-lain
31681,54,Lain-lain
31682,54,Lain-lain
31683,54,Lain-lain
31684,54,Lain-lain
31685,54,Lain-lain
31686,54,Lain-lain
31687,54,Lain-lain
31688,54,Lain-lain
31689,54,Lain-lain
31690,54,Lain-lain
31691,54,Lain-lain
31692,54,Lain-lain
31693,54,Lain-lain
31694,54,Lain-lain
31695,54,Lain-lain
31696,54,Lain-lain
31697,54,Lain-lain
31698,54,Lain-lain
31699,54,Lain-lain
31700,54,Lain-lain
31701,54,Lain-lain
31702,54,Lain-lain
31703,54,Lain-lain
31704,54,Lain-lain
31705,54,Lain-lain
31706,54,Lain-lain
31707,54,Lain-lain
31708,54,Lain-lain
31709,54,Lain-lain
31710,54,Lain-lain
31711,54,Lain-lain
31712,54,Lain-lain
31713,54,Lain-lain
31714,54,Lain-lain
31715,54,Lain-lain
31716,54,Lain-lain
31717,54,Lain-lain
31718,19,Pegawai Negeri Sipil
31719,54,Lain-lain
31720,54,Lain-lain
31721,54,Lain-lain
31722,54,Lain-lain
31723,54,Lain-lain
31724,54,Lain-lain
31725,54,Lain-lain
31726,54,Lain-lain
31727,54,Lain-lain
31728,54,Lain-lain
31729,54,Lain-lain
31730,54,Lain-lain
31731,54,Lain-lain
31732,54,Lain-lain
31733,54,Lain-lain
31734,54,Lain-lain
31735,54,Lain-lain
31736,54,Lain-lain
31737,54,Lain-lain
31738,19,Pegawai Negeri Sipil
31739,54,Lain-lain
31740,54,Lain-lain
31741,54,Lain-lain
31742,54,Lain-lain
31743,54,Lain-lain
31744,54,Lain-lain
31745,54,Lain-lain
31746,54,Lain-lain
31747,54,Lain-lain
31748,54,Lain-lain
31749,54,Lain-lain
31750,54,Lain-lain
31751,54,Lain-lain
31752,54,Lain-lain
31753,54,Lain-lain
31754,54,Lain-lain
31755,17,Jabatan Fungsional
31756,54,Lain-lain
31757,4,Kementerian Keuangan
31758,54,Lain-lain
31759,54,Lain-lain
31760,54,Lain-lain
31761,54,Lain-lain
31762,54,Lain-lain
31763,54,Lain-lain
31764,54,Lain-lain
31765,54,Lain-lain
31766,54,Lain-lain
31767,54,Lain-lain
31768,54,Lain-lain
31769,54,Lain-lain
31770,54,Lain-lain
31771,54,Lain-lain
31772,54,Lain-lain
31773,54,Lain-lain
31774,54,Lain-lain
31775,54,Lain-lain
31776,54,Lain-lain
31777,54,Lain-lain
31778,54,Lain-lain
31779,54,Lain-lain
31780,54,Lain-lain
31781,54,Lain-lain
31782,54,Lain-lain
31783,54,Lain-lain
31784,54,Lain-lain
31785,54,Lain-lain
31786,54,Lain-lain
31787,54,Lain-lain
31788,54,Lain-lain
31789,54,Lain-lain
31790,54,Lain-lain
31791,54,Lain-lain
31792,54,Lain-lain
31793,2,Penerimaan Negara Bukan Pajak
31794,54,Lain-lain
31795,54,Lain-lain
31796,54,Lain-lain
31797,4,Kementerian Keuangan
31798,54,Lain-lain
31799,54,Lain-lain
31800,54,Lain-lain
31801,54,Lain-lain
31802,54,Lain-lain
31803,54,Lain-lain
31804,54,Lain-lain
31805,54,Lain-lain
31806,54,Lain-lain
31807,54,Lain-lain
31808,54,Lain-lain
31809,54,Lain-lain
31810,54,Lain-lain
31811,54,Lain-lain
31812,54,Lain-lain
31813,54,Lain-lain
31814,54,Lain-lain
31815,54,Lain-lain
31816,54,Lain-lain
31817,54,Lain-lain
31818,54,Lain-lain
31819,54,Lain-lain
31820,54,Lain-lain
31821,54,Lain-lain
31822,54,Lain-lain
31823,54,Lain-lain
31824,54,Lain-lain
31825,54,Lain-lain
31826,54,Lain-lain
31827,54,Lain-lain
31828,44,Tunjangan Kinerja
31829,54,Lain-lain
31830,54,Lain-lain
31831,54,Lain-lain
31832,54,Lain-lain
31833,54,Lain-lain
31834,54,Lain-lain
31835,54,Lain-lain
31836,3,Pajak Bumi Dan Bangunan
31837,54,Lain-lain
31838,54,Lain-lain
31839,54,Lain-lain
31840,54,Lain-lain
31841,54,Lain-lain
31842,54,Lain-lain
31843,54,Lain-lain
31844,54,Lain-lain
31845,54,Lain-lain
31846,54,Lain-lain
31847,54,Lain-lain
31848,54,Lain-lain
31849,54,Lain-lain
31850,54,Lain-lain
31851,54,Lain-lain
31852,54,Lain-lain
31853,54,Lain-lain
31854,54,Lain-lain
31855,54,Lain-lain
31856,8,Kendaraan Bermotor
31857,54,Lain-lain
31858,54,Lain-lain
31859,54,Lain-lain
31860,54,Lain-lain
31861,54,Lain-lain
31862,54,Lain-lain
31863,54,Lain-lain
31864,54,Lain-lain
31865,54,Lain-lain
31866,54,Lain-lain
31867,54,Lain-lain
31868,54,Lain-lain
31869,54,Lain-lain
31870,54,Lain-lain
31871,54,Lain-lain
31872,54,Lain-lain
31873,54,Lain-lain
31874,54,Lain-lain
31875,54,Lain-lain
31876,54,Lain-lain
31877,54,Lain-lain
31878,54,Lain-lain
31879,54,Lain-lain
31880,54,Lain-lain
31881,54,Lain-lain
31882,54,Lain-lain
31883,54,Lain-lain
31884,54,Lain-lain
31885,54,Lain-lain
31886,54,Lain-lain
31887,54,Lain-lain
31888,54,Lain-lain
31889,54,Lain-lain
31890,54,Lain-lain
31891,54,Lain-lain
31892,54,Lain-lain
31893,54,Lain-lain
31894,54,Lain-lain
31895,54,Lain-lain
31896,54,Lain-lain
31897,54,Lain-lain
31898,54,Lain-lain
31899,54,Lain-lain
31900,54,Lain-lain
31901,54,Lain-lain
31902,54,Lain-lain
31903,54,Lain-lain
31904,54,Lain-lain
31905,54,Lain-lain
31906,54,Lain-lain
31907,54,Lain-lain
31908,54,Lain-lain
31909,54,Lain-lain
31910,54,Lain-lain
31911,54,Lain-lain
31912,54,Lain-lain
31913,54,Lain-lain
31914,54,Lain-lain
31915,54,Lain-lain
31916,54,Lain-lain
31917,54,Lain-lain
31918,54,Lain-lain
31919,54,Lain-lain
31920,54,Lain-lain
31921,54,Lain-lain
31922,54,Lain-lain
31923,54,Lain-lain
31924,54,Lain-lain
31925,54,Lain-lain
31926,54,Lain-lain
31927,54,Lain-lain
31928,54,Lain-lain
31929,54,Lain-lain
31930,54,Lain-lain
31931,54,Lain-lain
31932,54,Lain-lain
31933,54,Lain-lain
31934,54,Lain-lain
31935,54,Lain-lain
31936,54,Lain-lain
31937,54,Lain-lain
31938,54,Lain-lain
31939,54,Lain-lain
31940,54,Lain-lain
31941,54,Lain-lain
31942,54,Lain-lain
31943,54,Lain-lain
31944,54,Lain-lain
31945,54,Lain-lain
31946,54,Lain-lain
31947,54,Lain-lain
31948,54,Lain-lain
31949,54,Lain-lain
31950,54,Lain-lain
31951,54,Lain-lain
31952,54,Lain-lain
31953,54,Lain-lain
31954,54,Lain-lain
31955,54,Lain-lain
31956,54,Lain-lain
31957,54,Lain-lain
31958,54,Lain-lain
31959,32,Penyertaan Modal Negara
31960,54,Lain-lain
31961,54,Lain-lain
31962,54,Lain-lain
31963,54,Lain-lain
31964,54,Lain-lain
31965,54,Lain-lain
31966,54,Lain-lain
31967,54,Lain-lain
31968,54,Lain-lain
31969,54,Lain-lain
31970,54,Lain-lain
31971,54,Lain-lain
31972,54,Lain-lain
31973,54,Lain-lain
31974,54,Lain-lain
31975,54,Lain-lain
31976,54,Lain-lain
31977,54,Lain-lain
31978,54,Lain-lain
31979,54,Lain-lain
31980,54,Lain-lain
31981,17,Jabatan Fungsional
31982,54,Lain-lain
31983,54,Lain-lain
31984,54,Lain-lain
31985,54,Lain-lain
31986,54,Lain-lain
31987,54,Lain-lain
31988,54,Lain-lain
31989,54,Lain-lain
31990,54,Lain-lain
31991,54,Lain-lain
31992,54,Lain-lain
31993,54,Lain-lain
31994,54,Lain-lain
31995,54,Lain-lain
31996,54,Lain-lain
31997,54,Lain-lain
31998,54,Lain-lain
31999,54,Lain-lain
32000,54,Lain-lain
32001,54,Lain-lain
32002,54,Lain-lain
32003,54,Lain-lain
32004,54,Lain-lain
32005,54,Lain-lain
32006,54,Lain-lain
32007,54,Lain-lain
32008,54,Lain-lain
32009,54,Lain-lain
32010,54,Lain-lain
32011,54,Lain-lain
32012,54,Lain-lain
32013,54,Lain-lain
32014,54,Lain-lain
32015,54,Lain-lain
32016,54,Lain-lain
32017,54,Lain-lain
32018,54,Lain-lain
32019,54,Lain-lain
32020,54,Lain-lain
32021,54,Lain-lain
32022,54,Lain-lain
32023,54,Lain-lain
32024,54,Lain-lain
32025,54,Lain-lain
32026,54,Lain-lain
32027,54,Lain-lain
32028,54,Lain-lain
32029,54,Lain-lain
32030,54,Lain-lain
32031,54,Lain-lain
32032,54,Lain-lain
32033,54,Lain-lain
32034,54,Lain-lain
32035,17,Jabatan Fungsional
32036,54,Lain-lain
32037,54,Lain-lain
32038,54,Lain-lain
32039,54,Lain-lain
32040,54,Lain-lain
32041,54,Lain-lain
32042,54,Lain-lain
32043,54,Lain-lain
32044,54,Lain-lain
32045,54,Lain-lain
32046,54,Lain-lain
32047,54,Lain-lain
32048,54,Lain-lain
32049,4,Kementerian Keuangan
32050,54,Lain-lain
32051,54,Lain-lain
32052,54,Lain-lain
32053,54,Lain-lain
32054,54,Lain-lain
32055,54,Lain-lain
32056,54,Lain-lain
32057,54,Lain-lain
32058,54,Lain-lain
32059,54,Lain-lain
32060,54,Lain-lain
32061,54,Lain-lain
32062,54,Lain-lain
32063,17,Jabatan Fungsional
32064,54,Lain-lain
32065,54,Lain-lain
32066,54,Lain-lain
32067,54,Lain-lain
32068,54,Lain-lain
32069,54,Lain-lain
32070,54,Lain-lain
32071,54,Lain-lain
32072,54,Lain-lain
32073,54,Lain-lain
32074,54,Lain-lain
32075,54,Lain-lain
32076,54,Lain-lain
32077,54,Lain-lain
32078,54,Lain-lain
32079,54,Lain-lain
32080,54,Lain-lain
32081,54,Lain-lain
32082,54,Lain-lain
32083,54,Lain-lain
32084,54,Lain-lain
32085,54,Lain-lain
32086,54,Lain-lain
32087,54,Lain-lain
32088,54,Lain-lain
32089,54,Lain-lain
32090,17,Jabatan Fungsional
32091,54,Lain-lain
32092,54,Lain-lain
32093,54,Lain-lain
32094,54,Lain-lain
32095,54,Lain-lain
32096,54,Lain-lain
32097,54,Lain-lain
32098,54,Lain-lain
32099,54,Lain-lain
32100,54,Lain-lain
32101,54,Lain-lain
32102,54,Lain-lain
32103,54,Lain-lain
32104,54,Lain-lain
32105,54,Lain-lain
32106,54,Lain-lain
32107,54,Lain-lain
32108,54,Lain-lain
32109,54,Lain-lain
32110,54,Lain-lain
32111,54,Lain-lain
32112,17,Jabatan Fungsional
32113,54,Lain-lain
32114,54,Lain-lain
32115,54,Lain-lain
32116,54,Lain-lain
32117,54,Lain-lain
32118,54,Lain-lain
32119,54,Lain-lain
32120,54,Lain-lain
32121,54,Lain-lain
32122,54,Lain-lain
32123,54,Lain-lain
32124,54,Lain-lain
32125,54,Lain-lain
32126,54,Lain-lain
32127,54,Lain-lain
32128,54,Lain-lain
32129,54,Lain-lain
32130,54,Lain-lain
32131,54,Lain-lain
32132,54,Lain-lain
32133,54,Lain-lain
32134,54,Lain-lain
32135,54,Lain-lain
32136,54,Lain-lain
32137,54,Lain-lain
32138,54,Lain-lain
32139,54,Lain-lain
32140,54,Lain-lain
32141,54,Lain-lain
32142,4,Kementerian Keuangan
32143,54,Lain-lain
32144,54,Lain-lain
32145,54,Lain-lain
32146,54,Lain-lain
32147,54,Lain-lain
32148,54,Lain-lain
32149,54,Lain-lain
32150,54,Lain-lain
32151,54,Lain-lain
32152,54,Lain-lain
32153,54,Lain-lain
32154,54,Lain-lain
32155,54,Lain-lain
32156,54,Lain-lain
32157,54,Lain-lain
32158,54,Lain-lain
32159,54,Lain-lain
32160,54,Lain-lain
32161,54,Lain-lain
32162,54,Lain-lain
32163,54,Lain-lain
32164,54,Lain-lain
32165,54,Lain-lain
32166,54,Lain-lain
32167,54,Lain-lain
32168,9,Tarif Layanan Blu
32169,54,Lain-lain
32170,54,Lain-lain
32171,54,Lain-lain
32172,54,Lain-lain
32173,54,Lain-lain
32174,54,Lain-lain
32175,54,Lain-lain
32176,54,Lain-lain
32177,54,Lain-lain
32178,54,Lain-lain
32179,54,Lain-lain
32180,54,Lain-lain
32181,54,Lain-lain
32182,54,Lain-lain
32183,54,Lain-lain
32184,54,Lain-lain
32185,54,Lain-lain
32186,54,Lain-lain
32187,54,Lain-lain
32188,54,Lain-lain
32189,54,Lain-lain
32190,54,Lain-lain
32191,54,Lain-lain
32192,54,Lain-lain
32193,54,Lain-lain
32194,54,Lain-lain
32195,54,Lain-lain
32196,54,Lain-lain
32197,54,Lain-lain
32198,54,Lain-lain
32199,54,Lain-lain
32200,54,Lain-lain
32201,54,Lain-lain
32202,54,Lain-lain
32203,54,Lain-lain
32204,54,Lain-lain
32205,54,Lain-lain
32206,54,Lain-lain
32207,54,Lain-lain
32208,54,Lain-lain
32209,54,Lain-lain
32210,54,Lain-lain
32211,54,Lain-lain
32212,54,Lain-lain
32213,54,Lain-lain
32214,54,Lain-lain
32215,54,Lain-lain
32216,54,Lain-lain
32217,54,Lain-lain
32218,42,Organisasi
32219,54,Lain-lain
32220,54,Lain-lain
32221,54,Lain-lain
32222,54,Lain-lain
32223,54,Lain-lain
32224,54,Lain-lain
32225,54,Lain-lain
32226,54,Lain-lain
32227,54,Lain-lain
32228,54,Lain-lain
32229,54,Lain-lain
32230,54,Lain-lain
32231,54,Lain-lain
32232,54,Lain-lain
32233,54,Lain-lain
32234,54,Lain-lain
32235,54,Lain-lain
32236,54,Lain-lain
32237,54,Lain-lain
32238,54,Lain-lain
32239,54,Lain-lain
32240,54,Lain-lain
32241,54,Lain-lain
32242,54,Lain-lain
32243,54,Lain-lain
32244,54,Lain-lain
32245,54,Lain-lain
32246,54,Lain-lain
32247,54,Lain-lain
32248,54,Lain-lain
32249,54,Lain-lain
32250,54,Lain-lain
32251,54,Lain-lain
32252,54,Lain-lain
32253,54,Lain-lain
32254,54,Lain-lain
32255,54,Lain-lain
32256,54,Lain-lain
32257,54,Lain-lain
32258,54,Lain-lain
32259,54,Lain-lain
32260,54,Lain-lain
32261,54,Lain-lain
32262,54,Lain-lain
32263,54,Lain-lain
32264,54,Lain-lain
32265,54,Lain-lain
32266,54,Lain-lain
32267,54,Lain-lain
32268,54,Lain-lain
32269,54,Lain-lain
32270,54,Lain-lain
32271,54,Lain-lain
32272,54,Lain-lain
32273,54,Lain-lain
32274,54,Lain-lain
32275,54,Lain-lain
32276,54,Lain-lain
32277,54,Lain-lain
32278,54,Lain-lain
32279,54,Lain-lain
32280,54,Lain-lain
32281,54,Lain-lain
32282,54,Lain-lain
32283,54,Lain-lain
32284,54,Lain-lain
32285,54,Lain-lain
32286,54,Lain-lain
32287,54,Lain-lain
32288,54,Lain-lain
32289,54,Lain-lain
32290,8,Kendaraan Bermotor
32291,54,Lain-lain
32292,54,Lain-lain
32293,54,Lain-lain
32294,54,Lain-lain
32295,54,Lain-lain
32296,54,Lain-lain
32297,54,Lain-lain
32298,54,Lain-lain
32299,54,Lain-lain
32300,54,Lain-lain
32301,54,Lain-lain
32302,54,Lain-lain
32303,54,Lain-lain
32304,54,Lain-lain
32305,54,Lain-lain
32306,54,Lain-lain
32307,54,Lain-lain
32308,54,Lain-lain
32309,54,Lain-lain
32310,54,Lain-lain
32311,54,Lain-lain
32312,54,Lain-lain
32313,54,Lain-lain
32314,54,Lain-lain
32315,54,Lain-lain
32316,54,Lain-lain
32317,54,Lain-lain
32318,54,Lain-lain
32319,54,Lain-lain
32320,54,Lain-lain
32321,54,Lain-lain
32322,54,Lain-lain
32323,54,Lain-lain
32324,54,Lain-lain
32325,54,Lain-lain
32326,54,Lain-lain
32327,54,Lain-lain
32328,54,Lain-lain
32329,54,Lain-lain
32330,54,Lain-lain
32331,54,Lain-lain
32332,54,Lain-lain
32333,54,Lain-lain
32334,54,Lain-lain
32335,54,Lain-lain
32336,54,Lain-lain
32337,54,Lain-lain
32338,54,Lain-lain
32339,54,Lain-lain
32340,54,Lain-lain
32341,54,Lain-lain
32342,54,Lain-lain
32343,54,Lain-lain
32344,54,Lain-lain
32345,54,Lain-lain
32346,54,Lain-lain
32347,54,Lain-lain
32348,54,Lain-lain
32349,54,Lain-lain
32350,54,Lain-lain
32351,54,Lain-lain
32352,54,Lain-lain
32353,2,Penerimaan Negara Bukan Pajak
32354,54,Lain-lain
32355,54,Lain-lain
32356,54,Lain-lain
32357,54,Lain-lain
32358,54,Lain-lain
32359,54,Lain-lain
32360,54,Lain-lain
32361,54,Lain-lain
32362,54,Lain-lain
32363,54,Lain-lain
32364,54,Lain-lain
32365,54,Lain-lain
32366,54,Lain-lain
32367,54,Lain-lain
32368,54,Lain-lain
32369,54,Lain-lain
32370,54,Lain-lain
32371,54,Lain-lain
32372,54,Lain-lain
32373,54,Lain-lain
32374,54,Lain-lain
32375,54,Lain-lain
32376,54,Lain-lain
32377,54,Lain-lain
32378,54,Lain-lain
32379,54,Lain-lain
32380,54,Lain-lain
32381,54,Lain-lain
32382,54,Lain-lain
32383,54,Lain-lain
32384,54,Lain-lain
32385,54,Lain-lain
32386,54,Lain-lain
32387,54,Lain-lain
32388,54,Lain-lain
32389,54,Lain-lain
32390,54,Lain-lain
32391,17,Jabatan Fungsional
32392,54,Lain-lain
32393,54,Lain-lain
32394,54,Lain-lain
32395,54,Lain-lain
32396,54,Lain-lain
32397,54,Lain-lain
32398,54,Lain-lain
32399,54,Lain-lain
32400,54,Lain-lain
32401,54,Lain-lain
32402,54,Lain-lain
32403,54,Lain-lain
32404,54,Lain-lain
32405,54,Lain-lain
32406,54,Lain-lain
32407,54,Lain-lain
32408,54,Lain-lain
32409,54,Lain-lain
32410,54,Lain-lain
32411,54,Lain-lain
32412,54,Lain-lain
32413,54,Lain-lain
32414,54,Lain-lain
32415,54,Lain-lain
32416,54,Lain-lain
32417,54,Lain-lain
32418,54,Lain-lain
32419,54,Lain-lain
32420,54,Lain-lain
32421,54,Lain-lain
32422,54,Lain-lain
32423,54,Lain-lain
32424,54,Lain-lain
32425,54,Lain-lain
32426,54,Lain-lain
32427,54,Lain-lain
32428,54,Lain-lain
32429,54,Lain-lain
32430,54,Lain-lain
32431,54,Lain-lain
32432,54,Lain-lain
32433,54,Lain-lain
32434,54,Lain-lain
32435,54,Lain-lain
32436,54,Lain-lain
32437,54,Lain-lain
32438,54,Lain-lain
32439,54,Lain-lain
32440,54,Lain-lain
32441,54,Lain-lain
32442,54,Lain-lain
32443,29,Barang Milik Negara
32444,54,Lain-lain
32445,54,Lain-lain
32446,54,Lain-lain
32447,54,Lain-lain
32448,54,Lain-lain
32449,54,Lain-lain
32450,54,Lain-lain
32451,54,Lain-lain
32452,54,Lain-lain
32453,54,Lain-lain
32454,54,Lain-lain
32455,54,Lain-lain
32456,54,Lain-lain
32457,54,Lain-lain
32458,54,Lain-lain
32459,54,Lain-lain
32460,54,Lain-lain
32461,54,Lain-lain
32462,54,Lain-lain
32463,54,Lain-lain
32464,54,Lain-lain
32465,54,Lain-lain
32466,54,Lain-lain
32467,54,Lain-lain
32468,54,Lain-lain
32469,54,Lain-lain
32470,54,Lain-lain
32471,54,Lain-lain
32472,54,Lain-lain
32473,54,Lain-lain
32474,54,Lain-lain
32475,54,Lain-lain
32476,54,Lain-lain
32477,54,Lain-lain
32478,54,Lain-lain
32479,54,Lain-lain
